Time,compartment,GSH,HTA,SLG,Lac,MG,reversMA,reversMM,irreversMM
1291.0,1.0,0.140286204428225,1.5982556062850596E-4,0.4282908597313699,99.58126311027996,2.8620442822652973E-4,1.5531421545896982E-6,2.423535879429915E-6,0.0021323217594610144
1292.0,1.0,0.14028465638231405,1.5895976314804955E-4,0.42616622261226245,99.58339016124243,2.8465638231559915E-4,1.5438559453124666E-6,2.4090387898687248E-6,0.0021217887660253307
1293.0,1.0,0.14028311758783474,1.5809915186675087E-4,0.4240520782404207,99.58550670502002,2.8311758783627395E-4,1.5346391914594485E-6,2.3946509265228067E-6,0.0021113073485126924
1294.0,1.0,0.14028158797545556,1.5724368786660374E-4,0.42194837527227375,99.58761279306451,2.815879754571184E-4,1.52549108213795E-6,2.3803710333902365E-6,0.002100877258900971
1295.0,1.0,0.14028006747664784,1.563933326785905E-4,0.4198550626104484,99.5897084765803,2.8006747664944837E-4,1.5164108220118975E-6,2.3661978781831535E-6,0.0020904982503145136
1296.0,1.0,0.14027855602367065,1.5554804827424217E-4,0.4177720894026472,99.59179380652547,2.785560236721855E-4,1.507397630952454E-6,2.3521302517792212E-6,0.0020801700770193437
1297.0,1.0,0.14027705354955552,1.5470779705739485E-4,0.4156994050405318,99.59386883361289,2.770535495570577E-4,1.498450743688852E-6,2.338166967683048E-6,0.0020698924944183837
1298.0,1.0,0.14027555998809263,1.538725418561365E-4,0.41363695915861387,99.5959336083115,2.755599880941409E-4,1.489569409468983E-6,2.32430686149725E-6,0.002059665259046702
1299.0,1.0,0.14027407527381616,1.5304224591493847E-4,0.411584701633145,99.59798818084721,2.740752738177296E-4,1.4807528917228628E-6,2.310548790403144E-6,0.0020494881285667566
1300.0,1.0,0.14027259934199093,1.5221687288697125E-4,0.4095425825810113,99.6000326012042,2.725993419925366E-4,1.4720004677331406E-6,2.2968916326514968E-6,0.002039360861763643
1301.0,1.0,0.14027113212859862,1.5139638682660155E-4,0.40751055235863826,99.60206691912606,2.711321286002174E-4,1.4633114283111952E-6,2.283334287062873E-6,0.002029283218540396
