Time,compartment,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm_max,r1a,r1b,r2a,r2b,r3a,r3b,r4a,r4b,r5a,r5b,r6a,r6b,r7a,r7b,r8a,r8b,r9a,r9b,r10a,r10b
48.5,1.0,2.977145682679856E-5,2.9972511375488494E-4,0.0023029990346532573,2.7515125261805414E-4,0.15704487717271898,0.3023135849812212,0.6473986131864556,0.0017438296788813779,0.04116339722107539,0.9719156549010809,0.0274164772530104,7.20170756709532E-5,2.2854317320147248E-7,2.7488624511489026E-7,1.4406299169008522E-4,2.772832916203196E-4,0.0037635174458314517,0.088830078006135,1.5540233548594758E-4,7.258058884309887E-5,0.08882133122356604,0.003762191523429195,0.900049,3.4282160352117335E-5,3.4281475980220874E-5,4.123680372351181E-5,4.123293676723354E-5,0.021601645917809296,0.021609448753512783,0.010884651999484917,0.01088708832646483,0.04158946784798964,0.04159249374304794,0.023313404592227,0.023310350322892137,0.5644252988664686,0.5645276168747178,0.5642266150538656,0.5643287285143793,13.32461457404716,13.324511700920251,13.323303760905283,13.323199683534906
48.6,1.0,2.9771388155619483E-5,2.997247288537434E-4,0.0023036964886296147,2.7553674933835433E-4,0.15597743904555608,0.30155870195248186,0.6492218695633026,0.001734231230845702,0.04105253625751187,0.9720358330906862,0.027416282695319753,7.195555664962162E-5,2.286118443805496E-7,2.7527114625653375E-7,1.432843016395359E-4,2.769785774018921E-4,0.003753340328230412,0.08884034178803911,1.557069462608379E-4,7.233749708954013E-5,0.08883168732390012,0.003752029980785925,0.900049,3.429246569864747E-5,3.429177665708244E-5,4.129450554620006E-5,4.129067193848006E-5,0.02148487127880344,0.021492645245930385,0.01084819969809715,0.010850624563431019,0.04154371786039668,0.04154678661028381,0.0233590790744098,0.023356041939125684,0.5628997927101522,0.5630010492345618,0.5627034422779206,0.5628044971178888,13.326153071211255,13.326051268205866,13.324856091409883,13.324753098585019
48.7,1.0,2.977131902028857E-5,2.9972434730063597E-4,0.002304398657028171,2.759188918797066E-4,0.15491801890605444,0.30080496015004443,0.6510359700674793,0.0017247594361045348,0.04094282273095905,0.9721547411728716,0.027416090701905534,7.189460295337211E-5,2.2868097971146213E-7,2.756526993639716E-7,1.4250850978656917E-4,2.766696076265126E-4,0.003743268794069443,0.08885049856789452,1.5600984199010758E-4,7.209555505651993E-5,0.08884193547036703,0.003741973827733003,0.900049,3.430284061159091E-5,3.430214695671932E-5,4.135170487196406E-5,4.134790490459574E-5,0.0213685316407726,0.021376276467985376,0.010811919917914378,0.01081433325847799,0.041497330132542684,0.041500441143976885,0.023404496277848737,0.023401476298516136,0.5613901135069378,0.5614903191104165,0.5611960674240624,0.5612960741599504,13.327675528766584,13.32757478518418,13.326392239727893,13.326290320555055
48.8,1.0,2.9771249426459288E-5,2.9972396912455096E-4,0.0023051054824962717,2.762976511869863E-4,0.1538665903444635,0.30005242353680395,0.6528408770328882,0.0017154124573462257,0.040834245308101445,0.972272392258638,0.027415901235539487,7.183421046920729E-5,2.287505735407447E-7,2.7603087544892356E-7,1.4173564309292877E-4,2.7635644177485835E-4,0.003733301794157833,0.08886054941728945,1.5631102053737902E-4,7.185476899341328E-5,0.08885207674640364,0.0037320220180623097,0.900049,3.431328424258358E-5,3.4312586031111706E-5,4.140839735621569E-5,4.1404631317338534E-5,0.02125263104438617,0.021260346463939317,0.010775813595126511,0.010778215349011992,0.041450313589952964,0.041453466266228756,0.023449655883075515,0.023446653080606852,0.559896104003377,0.5599952691236749,0.5597043336853545,0.5598033027093464,13.32918210732363,13.329082412593417,13.327912368243984,13.327811511960546
48.9,1.0,2.977117937981923E-5,2.9972359435410635E-4,0.0023058169073342945,2.766729985764746E-4,0.15282312664249692,0.2993011554582876,0.6546365537197754,0.0017061884891878146,0.04072679278805346,0.9723887992956689,0.027415714259641698,7.177437510684703E-5,2.2882062018080544E-7,2.764056458935367E-7,1.4096572815931697E-4,2.760391396638741E-4,0.0037234382916999874,0.08887049539502535,1.5661047986549576E-4,7.161514502765682E-5,0.0888621122224606,0.003722173517903053,0.900049,3.4323795738148486E-5,3.4323093027120813E-5,4.146457871003901E-5,4.1460846884030506E-5,0.021137173476114404,0.021144859223897545,0.010739881647627347,0.010742271754148523,0.041402677208466895,0.04140587094958112,0.02349455758551241,0.023491571979824363,0.5584176088032631,0.5585157437549981,0.558228086103452,0.5583260276854579,13.330672965576914,13.330574309253803,13.32941663739705,13.32931683336909
49.0,1.0,2.9771108886089503E-5,2.9972322301753874E-4,0.0023065328735017957,2.7704490574664826E-4,0.1517876007769513,0.29855121863559814,0.656422964318175,0.0016970857575177437,0.04062045410024772,0.9725039750710756,0.027415529738267313,7.171509279853525E-5,2.288911139105334E-7,2.76776982461147E-7,1.401987912211349E-4,2.757177614340861E-4,0.003713677262095318,0.08888033754732501,1.5690821803724642E-4,7.137668916421792E-5,0.08887204295621486,0.003712427305522957,0.900049,3.433437423978685E-5,3.433366708658001E-5,4.152024470180361E-5,4.151654736917205E-5,0.021022162867590115,0.021029818683170234,0.01070412497493502,0.010706503374632689,0.041354430012333354,0.041357664215112916,0.023539201095580553,0.02353623270558696,0.5569544743376554,0.5570515893142977,0.5567671715388202,0.5568640958284435,13.332148260336224,13.33205063209875,13.330905205712016,13.330806443432229
49.1,1.0,2.9771037951024115E-5,2.9972285514269297E-4,0.0023072533226238044,2.774133447888901E-4,0.1507599854233806,0.2978026751585039,0.6582000739511549,0.0016881025188539263,0.04051521830236369,0.9726179322140904,0.027415347636093643,7.165635949885193E-5,2.2896204897592063E-7,2.7714485730696135E-7,1.394348581442909E-4,2.753923675367695E-4,0.0037040176927420235,0.08889007690803769,1.5720423321606596E-4,7.113940728508169E-5,0.08888186999277826,0.003702782371133305,0.900049,3.434501888407167E-5,3.4344307346388095E-5,4.157539115876625E-5,4.15717285960442E-5,0.020907603094980687,0.020915228721643635,0.010668544458115327,0.010670911092762253,0.041305581072284464,0.04130885513051542,0.023583586138804985,0.023580634982409893,0.5555065488354816,0.5556026539113035,0.5553214386415284,0.5554173556699957,13.33360814655731,13.333511536205652,13.332378229831109,13.33228049891674
49.2,1.0,2.9770966580409334E-5,2.997224907570113E-4,0.0023079781959972684,2.777782881981229E-4,0.14974025295982518,0.297055586478678,0.6599678486778575,0.0016792370597167009,0.040411074578294494,0.9727306831987073,0.027415167918407066,7.159817118452955E-5,2.2903341959069854E-7,2.7750924298866337E-7,1.3867395442108466E-4,2.75063018720982E-4,0.0036944585828444943,0.08889971449883821,1.574985236667132E-4,7.090330514875684E-5,0.0888915943649007,0.003693237716697566,0.900049,3.435572880274331E-5,3.435501293860478E-5,4.16300139686608E-5,4.1626386448299506E-5,0.02079349797837144,0.0208010931631627,0.010633140959707684,0.010635495772313527,0.041256139503589334,0.0412594528081473,0.02362771245591596,0.023624778550006983,0.5540736822946878,0.5541687874266742,0.5538907378225797,0.5539856575046349,13.335052777371743,13.334957174825732,13.333835864544286,13.333739154735104
49.3,1.0,2.977089478006304E-5,2.9972212988752303E-4,0.002308707434597649,2.781397088833485E-4,0.1487283754705946,0.29631001340308943,0.6617262554963358,0.0016704876960164095,0.040308012236153073,0.9728422403462664,0.027414990551090826,7.154052385427469E-5,2.291052199369899E-7,2.7787011247692473E-7,1.379161051661643E-4,2.7472977602046103E-4,0.0036849989432245376,0.08890925132942415,1.5779108775592463E-4,7.066838838980028E-5,0.08890121709317092,0.0036837923557438367,0.900049,3.436650312280739E-5,3.4365782990548484E-5,4.168410908127412E-5,4.168051687153871E-5,0.020679851281159886,0.020687415774924646,0.01059791532365413,0.010600258258470042,0.041206114464087236,0.041209466403069155,0.02367157980294678,0.023668663163388694,0.5526557264539591,0.5527498414836807,0.5524749212258145,0.5525688533615755,13.336482304116435,13.336387699413622,13.335278262819285,13.335182563975637
49.4,1.0,2.9770822555834055E-5,2.997217725608341E-4,0.002309440979085663,2.784975801780889E-4,0.14772432475010341,0.2955660160875476,0.6634752623461815,0.0016618527724551145,0.04020602070631528,0.9729526158279921,0.027414815500612602,7.148341352859427E-5,2.2917744416597437E-7,2.7822743916581924E-7,1.3716133511256103E-4,2.743927007403908E-4,0.003675637796136128,0.08891868839770775,1.5808192395304381E-4,7.043466251836153E-5,0.08891073918621206,0.0036744453131807462,0.900049,3.437734096663479E-5,3.4376616624896154E-5,4.173767251000693E-5,4.1734115874872886E-5,0.020566666709461813,0.020574200266884154,0.010562868375231085,0.010565199377754228,0.04115551515220149,0.041158905111058616,0.02371518795132809,0.02371228859295657,0.5512525347649669,0.5513456694204192,0.5510738427003314,0.5511667969771119,13.337896876362372,13.337803259656162,13.336705575831006,13.33661087793181
49.5,1.0,2.977074991360146E-5,2.997214188031168E-4,0.0023101787698141685,2.7885187585072614E-4,0.14672807230675927,0.29482365403040506,0.6652148381109447,0.0016533306619422037,0.04010508953950082,0.973061821667474,0.027414642734013034,7.142683624962635E-5,2.292500863985684E-7,2.785811968831355E-7,1.3640966860780718E-4,2.740518544440534E-4,0.003666374175083838,0.0889280266900059,1.5837103083062652E-4,7.020213291974675E-5,0.08892016164087535,0.0036651956251170475,0.900049,3.438824145206383E-5,3.438751295978526E-5,4.179070033341988E-5,4.178717953247032E-5,0.020453947911529723,0.020461450291171076,0.010528000920984224,0.010530319937962012,0.04110435080493594,0.04110777816660801,0.023758536687978175,0.02375565462459398,0.5498639623651683,0.5499561262625757,0.5496873577734613,0.5497793437675571,13.339296641943097,13.339204003500885,13.3381179529904,13.338024246131303
49.6,1.0,2.977067685927391E-5,2.997210686400993E-4,0.002310920746835196,2.792025701147245E-4,0.14573958936690193,0.2940829860664169,0.6669449526203447,0.001644919765023377,0.04000520840488933,0.973169869743106,0.027414472218893666,7.137078808097575E-5,2.2932314072612016E-7,2.7893135990057266E-7,1.3566112961013393E-4,2.737072989393563E-4,0.003657207124644557,0.08893726718122424,1.5865840706502069E-4,6.997080485400321E-5,0.08892948544242743,0.0036560423386844403,0.900049,3.439920369250452E-5,3.439847110891802E-5,4.18431886967616E-5,4.18397039850859E-5,0.0203416984771835,0.02034916944152009,0.010493313748666305,0.010495620728100482,0.04105263069585289,0.04105609484090344,0.023801625815389933,0.023798761059753103,0.5484898660511012,0.5485810686966835,0.5483153236242239,0.5484063508026661,13.340681746982293,13.340590077183636,13.339515541972633,13.339422816364115
49.7,1.0,2.9770603398788913E-5,2.99720722097056E-4,0.002311666849907121,2.795496376387423E-4,0.14475884687879254,0.2933440703607635,0.6686655766522709,0.0016366185093228036,0.03990636708827242,0.9732767717904723,0.02741430392340578,7.131526510755377E-5,2.2939660121111715E-7,2.792779029438257E-7,1.349157416847608E-4,2.733590962652597E-4,0.003648135700292737,0.08894641083503903,1.5894405143692173E-4,6.974068345552417E-5,0.08893871156473598,0.0036469845118639044,0.900049,3.4410226797045016E-5,3.440949018166757E-5,4.189513381348033E-5,4.189168544157385E-5,0.02022992193725451,0.02023736125271412,0.010458807627178131,0.010461102518328625,0.041000364133036205,0.041003864439788956,0.023844455151713757,0.023841607715538258,0.5471301042522019,0.5472203550439105,0.5469575990573124,0.5470476767795857,13.34205233592103,13.341961625255854,13.340898488744859,13.340806734710398
49.8,1.0,2.9770529538112125E-5,2.9972037919879726E-4,0.0023124170185019727,2.7989305355661154E-4,0.14378581551665218,0.2926069644032347,0.6703766819345669,0.0016284253489980767,0.039808555490240906,0.9733825394046891,0.02741413781623924,7.126026343542296E-5,2.2947046188790836E-7,2.7962080120254035E-7,1.3417352800027026E-4,2.730073086780941E-4,0.003639158968228965,0.08895545860407558,1.5922796283190173E-4,6.951177373267498E-5,0.08894784097045119,0.0036380212133153397,0.900049,3.4421309870559904E-5,3.442056928318625E-5,4.1946531966715816E-5,4.1943120180381056E-5,0.020118621763042858,0.02012602920004054,0.010424483306512689,0.010426766059901248,0.040947560457037985,0.04095109630171412,0.02388702453083673,0.02388419442478526,0.545784537005125,0.5458738452343447,0.5456140444775704,0.545703181997301,13.343408551544446,13.343318790611338,13.342266937593392,13.342176145567679
49.9,1.0,2.9770455283236595E-5,2.997200399696597E-4,0.002313171191812887,2.802327934771874E-4,0.14282046568474835,0.2918717250025814,0.6720782411466061,0.0016203387642076137,0.03971176362440569,0.9734871840426975,0.027413973866611686,7.120577919164581E-5,2.2954471676343943E-7,2.7996003034013596E-7,1.3343451132507582E-4,2.7265199863778456E-4,0.0036302760052117833,0.0889644114300826,1.595101402409132E-4,6.928408056744068E-5,0.08895687461118361,0.003629151522210422,0.900049,3.443245201382073E-5,3.443170751451592E-5,4.1997379510771595E-5,4.199400455102039E-5,0.020007801365788436,0.020015176698761374,0.010390341517702477,0.010392612085116102,0.04089422903881114,0.04089779979566768,0.02392933380245794,0.023926521036136978,0.5444530259285507,0.5445414007817675,0.5442845218649548,0.5443727283315634,13.344750535007957,13.344661714512391,13.34362103115037,13.343531191677542
50.0,1.0,2.9770380640182034E-5,2.997197044334963E-4,0.0023139293087616887,2.805688334940581E-4,0.1418627675215287,0.2911384082810333,0.6737702279206489,0.0016123572605902321,0.03961598161565265,0.9735907170255117,0.02741381204425805,7.115180852413794E-5,2.2961935981800184E-7,2.802955665034919E-7,1.3269871402398457E-4,2.722932287939841E-4,0.0036214858983927758,0.08897327024410408,1.597905827607667E-4,6.905760871509508E-5,0.08896581342767908,0.0036203745280686955,0.900049,3.4443652323608496E-5,3.444290397270028E-5,4.204767287256613E-5,4.2044334975523786E-5,0.01989746409615638,0.019904807103597686,0.010356382972770114,0.010358641307264263,0.04084037927762873,0.040843984319097616,0.023971382832159778,0.023968587414115006,0.5431354341984774,0.5432228847589163,0.5429688947499798,0.5430561792103044,13.346078425862911,13.345990536615611,13.344960910419944,13.344872014151862
50.1,1.0,2.977030561499404E-5,2.9971937261366735E-4,0.0023146913080066074,2.809011501951089E-4,0.14091269090380074,0.29040706966898694,0.6754526168429876,0.0016044793687565212,0.03952119969842975,0.9736931495404257,0.02741365231941996,7.109834760152556E-5,2.296943850059943E-7,2.806273863324867E-7,1.3196615805485725E-4,2.719310619721255E-4,0.003612787745154695,0.08898203596664646,1.6006928959458197E-4,6.883236280389217E-5,0.08897465834998919,0.0036116893305966884,0.900049,3.445490989282786E-5,3.445415775089915E-5,4.2097408553062577E-5,4.2094107949873E-5,0.0197876132437369,0.019794923708228586,0.010322608364682257,0.010324854420583826,0.04078602059899073,0.04078965929581883,0.024013171501475493,0.024010393439187296,0.5418316265239729,0.5419181617732043,0.5416670281896149,0.5417533995895033,13.347392362081703,13.347305394996969,13.346286714803842,13.346198752498378
50.2,1.0,2.977023021374334E-5,2.997190445330304E-4,0.0023154571279501266,2.8122972067192884E-4,0.13997020545095593,0.28967776389986494,0.6771253834548726,0.0015967036437918043,0.039427408215067086,0.9737944926431736,0.027413494662835765,7.104539261300707E-5,2.2976978625669714E-7,2.8095546696938083E-7,1.312368649653654E-4,2.715655611593924E-4,0.003604180652952774,0.08899070950784398,1.6034626005221277E-4,6.860834733477987E-5,0.08898341029763969,0.0036030950395301957,0.900049,3.446622381062367E-5,3.446546793850457E-5,4.214658312867442E-5,4.214332004540713E-5,0.019678252036560016,0.019685529744804812,0.010289018367306892,0.01029125210021698,0.040731162452519114,0.040734834173908864,0.02405469970795247,0.024051939007831914,0.5405414691234017,0.5406270979429161,0.5403787887436593,0.5404642559295294,13.3486924800825,13.348606426176596,13.347598582126547,13.347511544645954
50.3,1.0,2.9770154442524976E-5,2.9971872021393177E-4,0.0023162267067469585,2.8155452252906103E-4,0.13903528052923808,0.28895054500514905,0.6787885042532229,0.0015890286647703626,0.0393345976141284,0.9738947572600462,0.027413339045730782,7.099293976821877E-5,2.2984555747505992E-7,2.812797860680446E-7,1.305108558898529E-4,2.7119678949062475E-4,0.00359566373915908,0.0889992917676206,1.6062149355064434E-4,6.83855666811366E-5,0.08899207017979527,0.0035945907744795616,0.900049,3.4477593162498966E-5,3.447683362125899E-5,4.21951932526481E-5,4.219196791020669E-5,0.01956938364062575,0.019576628383477936,0.01025561363537404,0.010257835002170491,0.040675814309842975,0.040679518423593714,0.02409596736521171,0.02409322403259665,0.5392648297011083,0.539349560873862,0.5391040444515606,0.5391886161719343,13.349978914753518,13.34989376514309,13.348896648660036,13.34881052696929
50.4,1.0,2.977007830745753E-5,2.997183996781968E-4,0.0023169999823121432,2.818755338930873E-4,0.1381078852560536,0.28822546630958823,0.6804419566911193,0.0015814530342805717,0.03924275844879319,0.9739939541899703,0.02741318543980737,7.094098529710456E-5,2.2992169254250034E-7,2.816003218030199E-7,1.2978815154630202E-4,2.708248102341637E-4,0.0035872361309097,0.08900778363584767,1.6089498961436425E-4,6.816402508853091E-5,0.08900063889542037,0.0035861756647777923,0.900049,3.448901703043516E-5,3.448825388137505E-5,4.224323565642047E-5,4.224004827045298E-5,0.019461011159450044,0.019468222731945303,0.010222394804439969,0.010224603763279636,0.04061998566247468,0.04062372153512455,0.02413697440300311,0.024134248442154636,0.5380015774245249,0.538085419636455,0.5378426648096664,0.5379263497166689,13.351251799476639,13.351167545377152,13.350181049147846,13.350095834313056
